Bradyrhizobium sp. BTAi1,Cupriavidus metallidurans,Methylobacterium sp. C1,Methylobacterium radiotolerans,Bradyrhizobium sp. SK17,Bradyrhizobium sp. S23321,Bradyrhizobium diazoefficiens,Carnobacterium inhibens,Ralstonia pickettii,Bradyrhizobium japonicum,Bradyrhizobium sp. CCGE-LA001,Methylobacterium populi,Methylobacterium oryzae,Bradyrhizobium sp.,Methylobacterium phyllosphaerae,Leuconostoc carnosum,Paucibacter sp. KCTC 42545,Methylobacterium extorquens,Mitsuaria sp. 7,Roseateles depolymerans,Rhodococcus fascians,Cutibacterium acnes,Streptococcus oralis,Erwinia billingiae,Jeotgalibacillus malaysiensis,Pseudomonas rhizosphaerae,Bradyrhizobium sp. ORS 278,Carnobacterium sp. 17-4,Pantoea agglomerans,Erwinia gerundensis,Rhodococcus sp. PBTS 2,Chroococcidiopsis thermalis,Methanobrevibacter millerae,Cupriavidus basilensis,Streptococcus mitis,Bradyrhizobium sp. ORS 285,Exiguobacterium sibiricum,Bradyrhizobium oligotrophicum,Streptococcus gordonii,Bacillus subtilis,Streptococcus parasanguinis,Rathayibacter tritici,Turicibacter sp. H121,Pantoea sp. PSNIH2,Methylobacterium sp. AMS5,Carnobacterium maltaromaticum,Listeria monocytogenes,Brevundimonas vesicularis,Pantoea sp. PSNIH1,Devosia sp. H5989
0.001857095,0.006376766,0.002644964,0.010972407,0.004245573,0.008797824,0.009246282,0.00433639,0.000374245,0.002318673,0.009575519,0.004434894,0.00086742,0.008326631,0.00273922,0.001878179,0.003650616,0.016025543,0.000203335,0.000657564,0.005077757,0.000338119,0.000457097,0.000982134,0.003520679,0.007291208,0.000339106,0.000360309,0.00076134,0.002694329,0.00112874,0.002321177,0.00045598,0.002084834,0.004455892,0.000542579,0.003334226,0.00097044,0.001151783,0.003073438,0.000960957,0.002027683,0.001503568,0.001375863,0.000361171,0.001702014,0.00059429,0.000830742,0.001228206,0.000363612
0.005193704,0.006150149,0.00579272,0.000725697,0.003489591,0.001268982,0.002472386,0.007763904,0.00220609,0.002816133,0.002191381,0.00090637,0.015792838,0.00123573,0.010109978,0.003443482,0.009360001,0.002956429,0.000203787,0.001280059,0.005667606,0.003690753,0.002739382,0.001876063,7.91E-05,0.000890812,0.000213188,0.001392639,0.001138231,0.004531648,0.001249374,0.001684471,0.001295435,0.010127804,0.00210486,0.001380971,0.001781238,0.000259237,0.00262062,0.001189592,0.000428942,0.003314487,0.000984654,0.004117061,0.000682234,0.003402347,0.001442507,0.003045114,0.00122013,0.001410778
0.001475925,0.00307531,0.009446887,0.007653756,0.002740876,0.001227934,0.012353461,0.005602268,0.002013329,0.001451469,0.010432276,0.008407187,0.001931878,0.003789675,0.000150384,0.002168661,0.000712075,0.001845134,0.000718807,0.001674011,0.003626809,0.006814912,0.004830936,0.002642361,0.001188352,0.001069426,0.000797354,0.000178896,0.000551038,0.000502148,0.00110355,0.001411016,0.000951868,0.0026163,0.000485546,0.000427907,0.005809953,0.002320105,0.00094936,0.001064833,0.003708319,0.00566579,0.000214376,0.000560794,0.000539468,0.006374274,0.000788786,0.004290714,0.003294164,0.000587546
0.005422482,0.003318462,0.002145277,0.008969892,0.001871544,0.002052547,0.004364074,0.002759032,0.010776747,0.002417052,0.011369702,0.000919272,0.01107695,0.002117501,0.002687146,0.00354383,0.000795817,0.003161627,0.009609854,9.77E-05,0.007520386,0.002311365,0.000939528,0.00434139,0.002684356,0.000853375,0.007384234,0.001149001,0.002325826,0.006570744,0.001746014,0.002970678,0.000323624,0.000434149,0.002987535,0.000254539,0.000142818,0.006169372,0.004419032,0.002423099,0.001767036,0.001177606,0.00098277,0.003468258,0.006922272,0.000788407,0.001686834,0.001605871,0.003110097,0.000755829
0.001846187,0.002029255,0.004755944,0.00951705,0.005926703,0.000897749,0.004359283,0.000669866,0.019042131,0.001636982,0.001489929,0.006691687,0.000963925,0.008601078,0.001294145,0.001151945,0.000518822,0.000694149,0.014531982,0.001351617,0.002522131,0.002702862,0.003076066,0.002587867,0.001816743,0.001350888,0.000802399,0.000358304,0.000711739,0.003229449,0.004160053,0.002298942,0.00084751,0.00106152,0.003360736,0.002508198,0.002177129,0.001067839,0.00269206,0.004292287,0.000396832,0.001168397,0.00404846,0.002660863,0.002052732,0.000587703,0.001902417,0.001909379,0.004405423,0.000978299
0.005587956,0.010166961,0.002131421,0.00123075,0.001099713,0.009211319,0.001810934,0.006552382,0.006496411,0.00165415,0.001878822,0.003005099,0.002701167,0.002977429,0.010593303,0.00154283,0.000177133,0.001246356,0.013790054,0.001309344,0.005075065,0.002643494,0.003933826,0.002073593,0.002971974,0.005672925,0.001046969,0.004305371,0.00093454,0.000854558,0.001180556,0.001167788,0.001143676,0.006466728,0.001836031,0.002132145,0.001210539,0.009994199,0.001074348,0.001605466,0.000660689,0.000679257,0.001453792,0.003098647,0.00131372,3.05E-05,0.001941229,0.002196392,0.000861939,0.001589765
0.006377679,0.001494026,0.0054568,0.002356948,0.004406478,0.000789154,0.010948194,0.006186179,0.002838136,0.017939518,0.000545196,0.000968872,0.001710411,0.001957716,0.004807834,0.001802571,0.001352877,0.001674152,0.007182761,0.002034502,0.000598305,0.001654318,0.003663291,0.000793863,0.003702903,0.001371273,0.000613584,0.000322025,0.001457969,0.001598079,0.002239426,0.00131081,0.001738108,0.000900381,0.001112189,0.000645481,0.006361343,0.001172647,0.00076612,0.003918092,0.001575217,0.002372757,0.000280776,0.000396363,0.00200533,0.004314722,0.001773802,0.00287305,0.00468681,0.005858767
0.005029725,0.005679024,0.002508048,0.009346569,0.002009628,0.001938696,0.001219536,0.010002151,0.010048122,0.001081609,0.002787503,0.001101442,0.004205005,0.004630268,0.002193995,0.002771626,0.000872518,0.002003531,0.001204626,0.004222968,0.002383072,0.001740206,0.006591843,0.003327978,0.001153258,0.0007778,0.000449449,0.010252781,0.004090606,0.000926529,0.000565995,0.001360238,0.003753261,0.000940356,0.001606833,0.000411085,0.000604022,0.001621417,0.000665756,0.003107749,0.001551133,0.003331911,0.000823474,0.000990257,0.0070415,0.000407281,0.00322675,0.001768168,0.002504553,0.000482843
0.005714868,0.004708006,0.002186963,0.008767501,0.005108414,0.001701555,0.000806613,0.00818034,0.003056424,0.0041288,0.002460625,0.005605097,0.011350414,0.000683071,0.000597844,0.002445908,0.000622509,0.001091077,0.008231963,0.001281849,0.002878208,0.003031754,0.003143841,0.002731398,0.001190398,0.000774897,0.000856273,0.007669488,0.001024667,0.004357472,0.001046949,0.00033844,0.003171796,0.000306318,0.002408284,0.001100961,0.002327669,0.000135746,0.001209162,0.002723385,0.005841126,0.001422608,0.000831447,0.000727744,0.000646441,0.002318552,0.000558172,0.002619051,0.001797363,0.000299793
0.006048438,0.00154232,0.003638234,0.014204124,0.003157394,0.001984739,0.001526664,0.005179026,0.000802711,0.004826496,0.000999576,0.010723799,0.014767733,0.001990905,0.000509818,0.001250107,0.008414184,0.012747723,0.001383428,0.000127392,0.000965916,0.001602816,0.004883412,0.000459828,0.003769665,0.004824999,0.000188114,0,0.001138166,0.005375262,0.00236966,0.00159996,0.001649556,0.000989866,0.00349821,0.000897576,0.001350862,0.000473529,0.004886431,0.002799503,0.000421635,0.001530657,0.001937363,0.002506299,0.001067312,0.004886499,0.003479077,0.0014728,0.001776538,0.000401714
0.010636841,0.011901006,0.009606547,0.000836516,0.010188331,0.000690088,0.00163495,0.010467619,0.007965286,0.009355797,0.005417301,0.001595419,0.00447829,0.002456487,0.005916384,0.004238933,0.000299886,0.00725663,0.006601269,0.000751081,0.001688712,0.000673969,0.003019613,0.001369796,0.005107562,0.001376698,0.006402151,0.000603944,0.005179229,0.001749964,0.002706203,0.010903488,0.003850989,0.000505073,0.000891543,0.001200517,0.001781107,0.015844359,0.000357289,0.000622373,0.000969159,0.008252438,0.001196431,0.002366627,0.000264453,0.000632115,0.003250901,0.000255825,0.001401028,0.000224829
0.019529922,0.001199739,0.001551827,0.002313652,0.003275766,0.010616923,0.001576029,0.006487212,0.008343178,0.002738257,0.002210534,0.003837385,0.001715615,0.001397423,0.003183453,0.013357953,0.004620149,0.000602638,0.00201609,0.001983969,0.00174231,0.002952671,0.003348572,0.007938013,0.005060303,0.003809906,0.000804448,0.000656971,0.002778379,0.008202396,0.003182012,0.003063899,0.001924791,0.000418525,0.005616835,0.000626964,0.000635606,0.001634785,0.002999041,0.001682709,0.001398258,0.000635387,0.000756013,0.003348079,0.000324016,0.000309542,0.004670418,0.006570583,0.000634839,0.000146887
0.006881415,0.000374381,0.003547196,0.001429179,0.004991752,0.005582454,0.01079194,0.009140057,0.00339607,0.001552336,0.001525637,0.008622213,0.007044325,0.008302414,0.001792738,0.000978474,0.003127933,0.00102911,0.009072187,0.003064341,0.008378878,0.00277086,0.000610167,0.001359948,0.000369582,0.000720666,0.001233883,0.012941568,0.001728027,0.004269209,0.00493008,0.002054244,0.002796427,0.006043099,0.000856439,0.000263134,0.00306779,0.003326909,0.001715361,0.002808474,0.000512182,0.001227422,0.001140249,0.002406091,0.000737814,0.003749079,0.002576783,0.00149766,0.001334314,0.000428475
0.012620295,0.002056864,0.00538687,0.002368523,0.010551809,0.001296484,0.003493233,0.01775295,0.000699735,0.001485961,0.01863736,0.002415498,0.002135126,0.005227773,0.007821595,0.002726045,0.000280561,0.001875526,0.00089375,0.0008733,0.001859989,0.003585669,0.001038489,0.002042783,0.003737794,0.001158941,0.000313666,0.007060319,0.002748099,0.007866254,0.002374957,0.00066621,0.00154119,0.002835991,0.0008494,0.000146532,0.000715954,0.000601908,0.001866544,0.00255597,0.000495281,0.000329832,0.00480172,0.00220627,0.001167655,0.004672934,0.001816681,0.001527466,0.000976058,0.005769426
0.002364767,0.009910906,0.001139559,0.017560027,0.003158083,0.000931536,0.012747633,0.001100253,0.007011761,0.004989973,0.002142044,0.001452837,0.00037414,0.001541126,0.000396112,0.002013361,0.0009323,0.002263724,0.001871243,0.000311015,0.000909707,0.000817312,0.003214434,0.000817466,0.001350137,0.001508661,0.001048228,0.001961988,0.001031497,0.005995236,0.007672127,0.001146972,0.005275345,0.000602654,0.003668003,0.001298328,0.003114059,0.000458989,0.000467321,0.003629081,0.000840407,0.000325962,0.001085775,0.00402906,0.002419706,0.004385963,0.001628281,0.000532197,0.000501167,0.002769129
0.009561342,0.001248888,0.003005774,0.002325779,0.020392466,0.000363812,0.018056855,0.000565785,0.002992772,0.010464035,0.001522477,0.002670082,0.011146166,0.000155065,0.000393211,0.003208733,0.000654522,0.001776657,0.002494845,4.00E-05,0.003996256,0.003809562,0.002722876,0.000471544,0.002405792,0.001879208,0.000218332,0.001796824,0.001177996,0.003034232,0.001503439,0.006275755,0.001927527,0.000319798,0.00131057,0.003671161,0.005457143,0.007904141,0.000891286,0.002946705,0.000500828,0.000877045,0.000974048,0.004358586,0.001219939,0.00532328,0.002626007,0.003306942,0.000404897,0.000842394
0.015218208,0.009096552,0.021059038,0.008919206,0.012652447,0.001207551,0.004789521,0.000192861,0.001531709,0.009825081,0.001494848,0.001922861,0.00031002,0.001377382,0.002534438,0.000755471,0.0008421,0.001756252,0.00258777,0.000471797,0.005030159,0.001882425,0.006289468,0.005020705,0.00673537,0.003801059,0.000781325,0.000103874,0.000466249,0.002896775,0.00079418,0.003674824,0.000871355,0.001660933,0.002404954,0.00011359,0.003248974,0.001081956,0.003502685,0.003004135,0.000424943,0.002535216,0.006982882,0.002665085,0.000337253,0.000380093,0.000938319,0.002235717,0.00194518,0.000499809
0.004651464,0.010006515,0.001915024,0.005820614,0.004628458,0.010593803,0.006736409,0.007516894,0.002133589,0.013526654,0.003757637,0.000881772,0.001451111,0.001427782,0.00041985,0.003386593,0.000221584,0.000895084,0.002592953,0.000689087,0.008339544,0.001722727,0.004446458,0.00840115,0.004565489,0.000821391,0.000440752,0.000469175,0.002999598,0.000113254,0.001573791,0.002126908,0.001697711,0.001097938,0.006853874,0.000313113,0.000226301,0.006053671,0.003591906,0.001044081,0.00121121,0.002172085,0.000404637,0.002056844,0.000610641,0.004678778,0.001491874,0.000788513,0.002189582,0.000383813
0.000729308,0.005175156,0.009200021,0.009265125,0.011970679,0.002932254,0.011657616,0.005657803,0.00257121,0.01565604,0.003636563,0.002450007,0.001034781,0.008870563,0.003088828,0.003231136,0.000626993,0.001428559,0.000624242,0.007442175,0.004831875,0.004435843,0.001958593,0.003334674,0.003526146,0.000359071,0.006686446,0.003728553,0.004603271,0.001851429,0.001194034,0.000480447,0.001180948,0.000505412,0.004458408,0.00203476,0.000504739,0.001668379,0.003482529,0.002867046,0.0015146,0.000632454,0.001011684,0.001310756,0.000539705,0.000647458,0.001114115,0.001330547,0.001766683,0.000407533
0.016391927,0.001817835,0.000869443,0.000907195,0.004429832,0.003646025,0.00147746,0.006665458,0.004562165,0.002176835,0.002507763,0.00073731,0.007512932,0.003243764,0.001870693,0.005619969,0.000506856,0.006661341,0.006681433,0.007825757,0.001162316,0.002860061,0.001252627,0.005322248,0.001138354,0.001021627,0.000683377,0.001748339,0.003103596,0.002492031,0.000734559,0.001580233,0.000869113,0.001201096,0.000458497,0.006656564,0.002031383,0.006170773,0.001638404,0.002382576,0.000411663,0.001134878,0.001392569,0.000699118,9.23E-05,0.000125537,0.000321247,0.00130014,0.002700104,0.005806777
0.004949651,0.014772684,0.002309944,0.004265852,0.009367675,0.001785499,0.011294673,0.002043614,0.003352581,0.003769679,0.018033949,0.002211572,0.001620353,0.008827209,0.000509888,0.003969725,0.011486649,0.002578358,0.001401811,0.008537994,0.001355065,0.00110747,0.003344525,0.003889687,0.003309013,0.003040052,0.006273026,0.000377837,0.002029485,0.000817504,0.002617947,0.006459847,0.00278024,0.00070367,0.00079386,0.000830762,0.00080569,0.00688007,0.002465588,0.00233942,0.000853087,0.003278462,0.000543239,0.001301435,0.001452999,0.001951057,0.001234187,0.001041479,0.002841824,0.000221734
0.004426472,0.03057229,0.012312457,0.002340502,0.000652598,0.008076031,0.003956626,0.006642096,0.000889185,0.003573095,0.003681215,0.001927139,0.007323372,0.002860481,0.000572377,0.002608977,0.002491437,0.000739663,0.001504037,0.002049408,0.002768512,0.001680957,0.000757614,0.003206911,0.000185315,0.000473712,0.006008576,0.000376259,0.002275183,0.004193229,0.004388943,0.002007542,0.001181596,0.008416619,0.002854949,0.001181257,0.000377932,0.000605677,0.000701844,0.001571654,0.001616204,0.000983556,0.000356574,0.003869301,0.001147302,0.00888047,0.002298259,0.001557008,0.002613616,0.00042925
0.006139903,0.01135174,0.001024876,0.003251367,0.00384246,0.001905672,0.00389105,0.006797552,0.002389227,0.009128634,0.008136383,0.000213329,0.009927466,0.000908195,0.002643904,0.003539797,0.000874716,0.017749344,0.000874787,0.0015777,0.001512002,0.001647273,0.003479615,0.002916438,0.007165578,0.001189816,0.000964302,0.004527088,0.000986805,0.001348309,0.002329302,0.001162468,0.002148397,0.006343277,0.002935238,0.015109227,0.004602393,0.000605462,0.000645158,0.001190471,0.000469618,0.000996598,0.004559464,0.002840037,0.001881244,0.005018826,0.001553588,0.000686947,0.001434796,0.000587831
0.003047693,0.019317493,0.001144684,0.001647853,0.001226349,0.002711369,0.00149497,0.002621914,0.000989376,0.000885939,0.00394847,0.005616164,0.002712633,0.009812692,0.000807747,0.009883816,0.003818883,0.002659155,9.82E-05,0.001028524,0.003610162,0.001319525,0.005714053,0.002663877,0.004060529,0.001107433,0.006244456,8.52E-05,0.005717204,0.004152763,0.003186957,0.000938612,0.002706761,0.000654732,0.003033658,0.000700044,0.000560066,0.000753491,0.005118532,0.001684988,0.001800304,0.00285161,0.000963775,0.001303602,0.007159726,0.004828253,0.003348352,0.000696906,0.001857258,0.001087474
0.00207925,0.003354296,0.000846995,0.009870758,0.006291529,0.009072541,0.001749143,0.013691788,0.001589229,0.000820766,0.005223056,0.005914591,0.002144045,0.015119956,0.006313624,0.001995824,0.001095879,0.006957549,0.002792832,0.001475367,0.003059814,0.001737092,0.00223577,0.001654464,0.000926292,0.0038212,0.000942904,0.0049619,0.00316114,0.006113454,0.001627082,0.001719063,0.002061064,0.000378516,0.003236736,0.006348503,0.001245077,0.001874757,0.007140088,0.003123375,0.005363307,0.002766131,0.002754925,0.003156273,0.000228121,0.001466972,0.001678599,0.003849924,0.002140689,0.006000721
0.010490355,0.004079966,0.002042687,0.00123082,0.002303866,0.000556377,0.016690713,0.000843641,0.00034989,0.008483767,0.010946242,0.008419753,0.010898129,0.002811467,0.001226586,0.004941845,0.00821995,0.004195823,0.000206444,0.007195405,0.003384592,0.000719482,0.002823668,0.001483256,0.001704196,0.002074646,0.000272054,0.000148505,0.00116307,0.004102448,0.003863876,0.002169759,0.000751989,0.000513322,0.002586606,0.000198477,0.000946413,0.000164987,0.001863912,0.002239175,0.003526217,0.001879938,0.000912829,0.0008777,0.007605793,0.000912052,0.001488746,0.001187066,0.001241847,0.000369342
0.003241891,0.012391769,0.009414367,0.002386367,0.002877911,0.000503323,0.001766735,0.001524561,0.001182436,0.00335183,0.010824603,0.009993467,0.003549475,0.000398721,0.016294617,0.004032434,0.00159813,0.010987581,0.00112358,0.005772153,0.001894573,0.003214365,0.000334071,0.001328772,0.003581716,0.00136556,0.000143371,0.004872104,0.001923557,0.000560925,0.003221667,0.004360834,0.000526933,0.000136674,0.00169518,0.006354891,0.000771163,0.001584999,0.000751625,0.001113168,0.002671922,0.00599748,0.005880735,0.002653749,0.001117738,9.92E-05,0.001919189,0.002038966,0.00193715,0.000398316
0.013398811,0.01247913,0.001172822,0.004581215,0.000763534,0.001191716,0.009894608,0.000357957,0.00113416,0.010611928,0.003614625,0.000911159,0.003750165,0.003459974,0.007728944,0.005811214,0.000990078,0.007169289,0.014471379,0.000946864,0.000758616,0.001255583,0.00400317,0.003433408,0.001902643,0.002980423,0.002428501,0.000286737,0.001818522,0.006805556,0.000640252,0.000935969,0.00400097,0.000701003,0.000693594,0.000301474,0.000295677,0.000927362,0.002826397,0.001332621,0.00324226,0.000291004,0.002448157,0.001922616,0.000134556,0.004864152,0.000314339,0.00202664,0.000631138,0.000419956
0.015202085,0.012747905,0.011911986,0.002072911,0.003091324,0.017622432,0.010614489,0.010097323,0.000830209,0.000744321,0.002211101,0.001491051,0.00369019,0.001345292,0.006971473,0.005111196,0.003022705,0.005454126,0.00431956,0.000652708,0.002132189,0.001394807,0.003183591,0.001220833,0.001135577,0.001134201,0.000194788,0.00717976,0.000968773,0.001116985,0.0013273,0.003877595,0.003904422,0.000180077,0.001666366,0.00130679,0.001302204,0.006506045,0.002203113,0.002349203,0.001547952,0.003172887,0.004345344,0.003088222,0.000835622,0.005788124,0.002055105,0.001795246,0.003399002,0.000369572
0.004944689,0.00629786,0.002339,0.000696124,0.002239482,0.012127086,0.001262452,0.001159425,0.004340647,0.000106081,0.001691269,0.010706956,0.001279676,0.002576276,0.00323651,0.008282838,0.001873668,0.000895786,0.015320998,0.000538194,0.001022817,0.004103867,0.001780587,0.002037613,0.002225374,0.003558809,0.005509567,0.000573306,0.00134437,0.000597593,0.000959106,0.001120125,0.002589139,0.007772762,0.001228341,0.006868353,0.01120165,0.000247674,0.00075166,0.003648937,0.000537454,0.001512072,0.000346432,0.002628232,0.001198628,0.000745713,0.002585334,0.000316342,0.001144685,0.004518789
0.007611396,0.00616033,0.012046039,0.004142694,0.009034349,0.000945536,0.001615461,0.007709259,0.003513193,0.001975747,0.010159541,0.002572638,0.003337646,0.002456561,0.001236974,0.001568531,0.006834075,0.00320062,0.008919057,0.003752667,0.002050748,0.003502637,0.004244757,0.005587153,0.000676656,0.001724624,0.001047324,0.01095411,0.000488429,0.000973864,0.00582073,0.003460541,0.004237901,0.000444045,0.003845874,0.001223487,0.005030312,0.002092305,0.002021837,0.001769602,0.000981255,0.002047099,0.001498547,0.001045766,0.000876541,0.000552727,0.001418051,0.001479433,0.004121025,0.000927327
0.016373607,0.004095795,0.007245971,0.001825899,0.006132645,0.001187124,0.001089293,0.005430671,0.00224048,0.003661981,0.00290351,0.004368302,0.003566407,0.00877202,0.004511366,0.002925111,0.0024524,0.000374942,0.003179766,0.001365024,0.000576971,0.001943091,0.001568284,0.002113827,0.001630495,0.006928402,0.006708208,0.000495044,0.006119288,0.003575161,0.000989996,0.003115541,0.002646019,0.006366737,0.000783129,0.000449946,0.001531795,0.000880038,0.000299083,0.004423495,0.005274602,0.004242405,0.002333351,0.001847345,0.006471688,0.001255774,0.002050488,0.000431729,0.001259658,0.000842067
0.012429716,0.005223538,0.002922459,0.010220285,0.000843039,0.000650796,0.001134514,0.004186804,0.012035036,0.00163217,0.002951125,0.006541328,0.000672297,0.008210881,0.001356249,0.006667277,0.000932131,0.001920469,0.002446707,0.006530524,0.004138507,0.001582293,0.00117608,0.001991737,0.002918613,0.001828332,0.000946646,0.006186942,0.001524056,0.002422063,0.001600615,0.00046623,0.001729175,0.001195747,0.004326821,0.002510318,0.005504639,0.001232863,0.00239853,0.003038783,0.001649704,0.001574182,0.004629007,0.000984434,0.000634845,0.000470322,0.001208699,0.001047733,0.002006517,0.000763893
0.01106672,0.028094674,0.002366926,0.003096362,0.000683725,0.009828407,0.002267609,0.002467641,0.001732189,0.000654246,0.001079691,0.001556241,0.003529198,0.011423386,0.008548649,0.001717938,0.000729553,0.000603836,0.000658447,0.001270054,0.003549466,0.00446239,0.005119699,0.001469744,0.000405685,0.00139153,0.000697468,0.000113835,0.00061494,0.000698959,0.004439175,0.002276137,0.001300829,0.000234646,0.003427992,0.001452114,0.002596743,0.005794756,0.000709468,0.002445877,0.002588989,0.003156009,0.005510873,0.00637321,0.006980514,0.000405328,0.002092586,0.001813137,0.00124549,0.001081869
0.004886511,0.001635873,0.004021291,0.011347987,0.009235298,0.001251542,0.002923735,0.002169279,0.001134272,0.017143785,0.008863338,0.000332194,0.003766466,0.002596873,0.002596289,0.001387457,0.001605843,0.000527898,0.007803896,0.000196341,0.001712955,0.000736177,0.000523495,0.001863914,0.003106513,0.004986582,0.000157161,0.002375844,0.005025948,0.001054086,0.001647605,0.001053945,0.000826104,0.0010265,0.002980021,0.001034135,0.001039241,0.011317664,0.001231387,0.002579319,0.000541513,0.002782136,0.001117737,0.004104787,0.001805248,0.007572766,0.001288263,0.000565669,0.001238815,0.012635551
0.0035555,0.011921462,0.00121866,0.000682035,0.006763884,0.003301712,0.000603267,0.023255016,0.009585482,0.003388389,0.003878105,0.002945226,0.000905164,0.002646064,0.001474303,0.006312432,0.008639328,0.003374271,0.000427324,0.002763486,0.000892837,0.000991199,0.003777167,0.002326019,0.003834663,0.001241834,0.000567036,0.00049262,0.001238728,0.001740581,0.000396134,0.001890017,0,0.000517183,0.002664261,0.000654633,0.000819699,0.000544964,0.003253423,0.000202774,0.001820106,0.003819345,0.000923425,0.002762855,0.000541116,0.000828941,0.00309879,0.00204375,0.001856936,0.001125224
0.003223277,0.004330528,0.008999462,0.012307697,0.001250357,0.009918151,0.003199798,0.014124917,0.001449559,0.000754747,0.003363316,0.002722978,0.008528495,0.005884266,0.002535675,0.008335449,0.008394763,0.002693718,0.000817277,0.001203249,0.000871809,0.001781892,0.001844808,0.001265181,0.001395573,0.002181516,0.000469454,0.005703298,0.001060534,0.005203699,0.000726308,0.001230303,0.003004106,0.000349085,0.001162442,0.001972454,0.00139467,0.000340464,0.000975564,0.00110258,0.002363261,0.0050503,0.004515377,0.001393586,0.00546855,0.000768598,0.005807854,0.001788294,0.000907496,0.000509835
0.001910628,0.012596054,0.000571093,0.009842285,0.00253358,0.001709756,0.003235921,0.002981662,0.003080481,0.011709592,0.001428684,0.017133684,0.008015326,0.011936252,0.009333631,0.00344484,0.003573937,0.000364599,0.001828011,0.00044421,0.002819794,0.004837833,0.000648283,0.001381272,0.000566452,0.00068712,0.000625483,0.002258208,0.001586105,0.002847831,0.000870463,0.002290629,0.000275586,0.001200098,0.001334782,4.95E-05,0.003112103,0.006674585,0.002328129,0.001060334,0.00184654,0.002549295,0.001600134,0.001246984,0.001091288,0.000571162,0.001319929,0.000920938,0.001936233,0.000270278
0.018491539,0.002024328,0.004687561,0.001129875,0.00239473,0.009051744,0.001966306,0.002155146,0.009647554,0.008730903,0.002832399,0.000713994,0.002002111,0.001907417,0.004973699,0.00500571,0.001448553,0.003213007,0.002187643,0.004075504,0.005342833,0.00387197,0.001437757,0.00246304,0.002015481,0.003470698,0.000390231,0.009704274,0.000422462,0.002757462,0.00166253,0.001149804,0.001633387,0.000743774,0.003399085,0.00029248,0.001908666,0.000355752,0.003456733,0.002830495,0.002606082,0.002659896,0.005593466,0.000588394,0.013363597,0.000645003,0.004262289,0.000728017,0.001210177,0.000351121
0.005613254,0.008850999,0.003882818,0.001703242,0.002185025,0.004805499,0.000731263,0.005461614,0.003088432,0.009287754,0.007766998,0.005590933,0.003332099,0.001565183,0.003002168,0.00225317,0.009859019,0.006907427,0.001447701,0.001651433,0.001382897,0.001232839,0.000799382,0.003678838,0.000703013,0.001489289,0.008198887,0.00550675,0.002795954,0.003081359,0.001691004,0.001284391,0.003385312,0.00168529,0.00134072,0.001342987,0.004401386,0.001018057,0.002578033,0.002100053,0.002140877,0.000556814,0.000624196,0.000314628,0.000167258,0.003480907,0.001718655,0.000516983,0.002001609,0.000404787
0.011155836,0.001756342,0.003131128,0.003711515,0.002258722,0.004444171,0.008745531,0.00455374,0.002057102,0.008691007,0.014638886,0.000677953,0.007300414,0.003252465,0.00291361,0.003648443,0.008793356,0.001146675,0.002294797,0.001232184,0.003264068,0.001870923,0.003037945,0.001372216,0.006758088,0.001636683,0.000278511,0.00097807,0.000697788,0.000430895,0.001598497,0.000733311,0.002615932,0.001379232,0.000600764,0.000585486,0.003241269,0.006978236,0.000842514,0.002234178,0.003285173,0.005119446,0.003551255,0.001372057,0.000272382,0.000836787,0.000880581,0.001562883,0.002407064,0.000227751
0.001737162,0.003156681,0.00163642,0.00363534,0.002431368,0.002264912,0.001981342,0.002290278,0.026572064,0.009864153,0.00215031,0.000372767,0.011644053,0.001213127,0.000796821,0.007949745,0.000400736,0.003276781,0.000852493,0.002884065,0.00107641,0.002600965,0.001209709,0.006528244,0.000342388,0.005594385,0.006549468,0.000986826,0.002869968,0.003002603,0.001731256,0.001925661,0.000757726,0.006100323,0.007112985,0.000688317,0.002902578,0.000452763,0.000818429,0.001926114,0.004056282,0.003478678,0.000664533,0.001978484,0.000394945,0.001976386,0.002036737,0.000643469,0.002236196,0.000614944
0.006522883,0.009902467,0.001746151,0.001311605,0.006253711,0.000839734,0.013162245,0.00324031,0.009247627,0.002710906,0.00241838,0.000711212,0.008825595,0.002618836,0.002709266,0.001840656,0.00081018,0.001201963,0.000870866,0.008885167,0.00445681,0.00221054,0.001165124,0.003270739,0.00140458,0.000632284,0.001407115,0.000988137,0.002308575,0.001388487,0.000912453,0.002535653,0.001591343,0.006096319,0.00096298,0.000186341,0.001722484,0.006983352,0.003407156,0.001484191,0.004061303,0.001868086,0.001771393,0.002185378,0.003874506,0.000287789,0.000937558,0.003508634,0.001360899,0.006110843
0.00795924,0.009142212,0.012553403,0.008704729,0.001725079,0.003822421,0.000971435,0.000406046,0.008816568,0.000644574,0.001189114,0.018803241,0.00347661,0.003705748,0.003442847,0.002119719,0.000590199,0.007533815,0.000414522,0.000370716,0.002431993,0.008483562,0.002366485,0.001603582,0.00148431,0.004423699,0.006645165,0.000872249,0.001372696,0.000908248,0.000979688,0.001847595,0.001698542,0.000418606,0.000186354,0.000130424,0.005588177,0.012184683,0.002733686,0.001425466,0.003766254,0.001590008,0.000688666,0.001832462,0.00010992,0.000679708,0.003511715,0.002078962,0.005581068,0.001889322
