,Classifier,Preprocessing,Noise,Training_Time_in_sec,Accuracy,Top_2_accuracy,Top_3_accuracy,Top_5_accuracy,Top_10_accuracy,Precision,Recall
mixed_clr_1e-05,mixed,clr,1e-05,198.96994805335999,0.9406175771971497,0.9881235154394299,0.994061757719715,1.0,1.0,0.9406175771971497,0.9406175771971497
mixed_clr_0.0001,mixed,clr,0.0001,199.27141666412354,0.9429928741092637,0.9881235154394299,0.994061757719715,1.0,1.0,0.9429928741092637,0.9429928741092637
mixed_clr_0.001,mixed,clr,0.001,200.21814703941345,0.9453681710213777,0.9893111638954869,0.9928741092636579,1.0,1.0,0.9453681710213777,0.9453681710213777
mixed_clr_0.01,mixed,clr,0.01,205.70200490951538,0.9441805225653207,0.9881235154394299,0.994061757719715,1.0,1.0,0.9441805225653207,0.9441805225653207
mixed_clr_0.1,mixed,clr,0.1,211.9106183052063,0.9465558194774347,0.9881235154394299,0.995249406175772,1.0,1.0,0.9465558194774347,0.9465558194774347
mixed_clr_1,mixed,clr,1.0,221.5123860836029,0.9370546318289786,0.9845605700712589,0.995249406175772,1.0,1.0,0.9370546318289786,0.9370546318289786
mixed_clr_10,mixed,clr,10.0,310.44409799575806,0.7933491686460807,0.9192399049881235,0.9667458432304038,0.9893111638954869,1.0,0.7933491686460807,0.7933491686460807
mixed_clr_100,mixed,clr,100.0,383.51895093917847,0.503562945368171,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.503562945368171,0.503562945368171
mixed_clr_1000,mixed,clr,1000.0,390.338684797287,0.36342042755344417,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.36342042755344417,0.36342042755344417
mixed_multiplicative_replacement_0,mixed,multiplicative_replacement,0.0,196.84033203125,0.9061757719714965,0.9738717339667459,0.9833729216152018,0.998812351543943,1.0,0.9061757719714965,0.9061757719714965
mixed_multiplicative_replacement_1e-10,mixed,multiplicative_replacement,1e-10,221.676775932312,0.8966745843230404,0.9738717339667459,0.9869358669833729,0.998812351543943,1.0,0.8966745843230404,0.8966745843230404
mixed_multiplicative_replacement_1e-09,mixed,multiplicative_replacement,1e-09,226.50893473625183,0.9049881235154394,0.9750593824228029,0.9833729216152018,0.998812351543943,1.0,0.9049881235154394,0.9049881235154394
mixed_multiplicative_replacement_1e-08,mixed,multiplicative_replacement,1e-08,218.48228311538696,0.8966745843230404,0.9738717339667459,0.9857482185273159,0.998812351543943,1.0,0.8966745843230404,0.8966745843230404
mixed_multiplicative_replacement_1e-07,mixed,multiplicative_replacement,1e-07,223.00247597694397,0.9038004750593824,0.9738717339667459,0.9845605700712589,0.998812351543943,1.0,0.9038004750593824,0.9038004750593824
mixed_multiplicative_replacement_1e-06,mixed,multiplicative_replacement,1e-06,241.58960485458374,0.8919239904988123,0.9750593824228029,0.9857482185273159,0.997624703087886,1.0,0.8919239904988123,0.8919239904988123
mixed_multiplicative_replacement_1e-05,mixed,multiplicative_replacement,1e-05,272.2063567638397,0.8978622327790974,0.9703087885985748,0.9833729216152018,0.997624703087886,1.0,0.8978622327790974,0.8978622327790974
mixed_multiplicative_replacement_0.0001,mixed,multiplicative_replacement,0.0001,299.18224811553955,0.8812351543942993,0.9726840855106889,0.9833729216152018,0.997624703087886,1.0,0.8812351543942993,0.8812351543942993
mixed_multiplicative_replacement_0.001,mixed,multiplicative_replacement,0.001,334.63084411621094,0.7375296912114014,0.8931116389548693,0.9655581947743468,0.9845605700712589,1.0,0.7375296912114014,0.7375296912114014
mixed_multiplicative_replacement_0.01,mixed,multiplicative_replacement,0.01,386.60937118530273,0.5106888361045131,0.7019002375296912,0.8634204275534442,0.9619952494061758,1.0,0.5106888361045131,0.5106888361045131
mixed_multiplicative_replacement_0.1,mixed,multiplicative_replacement,0.1,386.9431948661804,0.37292161520190026,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.37292161520190026,0.37292161520190026
mixed_multiplicative_replacement_1,mixed,multiplicative_replacement,1.0,383.4416220188141,0.36342042755344417,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.36342042755344417,0.36342042755344417
mixed_multiplicative_replacement_10,mixed,multiplicative_replacement,10.0,384.05588603019714,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
mixed_multiplicative_replacement_100,mixed,multiplicative_replacement,100.0,385.1128890514374,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
mixed_multiplicative_replacement_1000,mixed,multiplicative_replacement,1000.0,386.2628881931305,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
mixed_raw_0,mixed,raw,0.0,47.16879892349243,0.9429928741092637,0.9893111638954869,0.995249406175772,1.0,1.0,0.9429928741092637,0.9429928741092637
mixed_raw_1e-10,mixed,raw,1e-10,79.82698011398315,0.9489311163895487,0.9893111638954869,0.9928741092636579,1.0,1.0,0.9489311163895487,0.9489311163895487
mixed_raw_1e-09,mixed,raw,1e-09,79.9991090297699,0.9441805225653207,0.9904988123515439,0.994061757719715,1.0,1.0,0.9441805225653207,0.9441805225653207
mixed_raw_1e-08,mixed,raw,1e-08,80.04104590415955,0.9477434679334917,0.9904988123515439,0.995249406175772,1.0,1.0,0.9477434679334917,0.9477434679334917
mixed_raw_1e-07,mixed,raw,1e-07,85.39929103851318,0.9489311163895487,0.9904988123515439,0.994061757719715,1.0,1.0,0.9489311163895487,0.9489311163895487
mixed_raw_1e-06,mixed,raw,1e-06,103.06633496284485,0.9429928741092637,0.9881235154394299,0.994061757719715,0.998812351543943,1.0,0.9429928741092637,0.9429928741092637
mixed_raw_1e-05,mixed,raw,1e-05,145.58164191246033,0.9465558194774347,0.9881235154394299,0.994061757719715,0.998812351543943,1.0,0.9465558194774347,0.9465558194774347
mixed_raw_0.0001,mixed,raw,0.0001,198.47217202186584,0.9453681710213777,0.9893111638954869,0.994061757719715,0.998812351543943,1.0,0.9453681710213777,0.9453681710213777
mixed_raw_0.001,mixed,raw,0.001,214.48080801963806,0.9465558194774347,0.9881235154394299,0.994061757719715,0.998812351543943,1.0,0.9465558194774347,0.9465558194774347
mixed_raw_0.01,mixed,raw,0.01,215.75679898262024,0.9441805225653207,0.9893111638954869,0.994061757719715,0.998812351543943,1.0,0.9441805225653207,0.9441805225653207
mixed_raw_0.1,mixed,raw,0.1,220.93157196044922,0.9311163895486936,0.982185273159145,0.995249406175772,0.998812351543943,1.0,0.9311163895486936,0.9311163895486936
mixed_raw_1,mixed,raw,1.0,301.251699924469,0.7909738717339667,0.9251781472684085,0.9691211401425178,0.9893111638954869,1.0,0.7909738717339667,0.7909738717339667
mixed_raw_10,mixed,raw,10.0,381.0568277835846,0.47862232779097386,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.47862232779097386,0.47862232779097386
mixed_raw_100,mixed,raw,100.0,384.45880031585693,0.3693586698337292,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3693586698337292,0.3693586698337292
mixed_raw_1000,mixed,raw,1000.0,387.25821590423584,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
mixed_standard_scalar_0,mixed,standard_scalar,0.0,47.4794979095459,0.9287410926365796,0.9869358669833729,0.995249406175772,1.0,1.0,0.9287410926365796,0.9287410926365796
mixed_standard_scalar_1e-10,mixed,standard_scalar,1e-10,48.25023674964905,0.9287410926365796,0.9881235154394299,0.995249406175772,1.0,1.0,0.9287410926365796,0.9287410926365796
mixed_standard_scalar_1e-09,mixed,standard_scalar,1e-09,49.77657508850098,0.9287410926365796,0.9881235154394299,0.994061757719715,1.0,1.0,0.9287410926365796,0.9287410926365796
mixed_standard_scalar_1e-08,mixed,standard_scalar,1e-08,58.79351997375488,0.9287410926365796,0.9869358669833729,0.995249406175772,1.0,1.0,0.9287410926365796,0.9287410926365796
mixed_standard_scalar_1e-07,mixed,standard_scalar,1e-07,76.56607675552368,0.9287410926365796,0.9881235154394299,0.995249406175772,1.0,1.0,0.9287410926365796,0.9287410926365796
mixed_standard_scalar_1e-06,mixed,standard_scalar,1e-06,104.07351398468018,0.9287410926365796,0.9869358669833729,0.995249406175772,0.998812351543943,1.0,0.9287410926365796,0.9287410926365796
mixed_standard_scalar_1e-05,mixed,standard_scalar,1e-05,149.91966891288757,0.9275534441805225,0.9869358669833729,0.995249406175772,1.0,1.0,0.9275534441805225,0.9275534441805225
mixed_standard_scalar_0.0001,mixed,standard_scalar,0.0001,205.3141689300537,0.9287410926365796,0.9857482185273159,0.996437054631829,0.998812351543943,1.0,0.9287410926365796,0.9287410926365796
mixed_standard_scalar_0.001,mixed,standard_scalar,0.001,221.69525909423828,0.9287410926365796,0.9857482185273159,0.996437054631829,0.998812351543943,1.0,0.9287410926365796,0.9287410926365796
mixed_standard_scalar_0.01,mixed,standard_scalar,0.01,222.663645029068,0.9275534441805225,0.9845605700712589,0.995249406175772,0.998812351543943,1.0,0.9275534441805225,0.9275534441805225
mixed_standard_scalar_0.1,mixed,standard_scalar,0.1,223.94746494293213,0.9299287410926366,0.9869358669833729,0.996437054631829,0.998812351543943,1.0,0.9299287410926366,0.9299287410926366
mixed_standard_scalar_1,mixed,standard_scalar,1.0,280.08571195602417,0.8800475059382423,0.9714964370546318,0.9881235154394299,0.997624703087886,1.0,0.8800475059382423,0.8800475059382423
mixed_standard_scalar_10,mixed,standard_scalar,10.0,375.1877727508545,0.6377672209026128,0.8028503562945368,0.9121140142517815,0.9774346793349169,1.0,0.6377672209026128,0.6377672209026128
mixed_standard_scalar_100,mixed,standard_scalar,100.0,388.9882118701935,0.47980997624703087,0.6769596199524941,0.8634204275534442,0.9667458432304038,1.0,0.47980997624703087,0.47980997624703087
mixed_standard_scalar_1000,mixed,standard_scalar,1000.0,390.350389957428,0.3657957244655582,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3657957244655582,0.3657957244655582
mixed_total_sum_0,mixed,total_sum,0.0,182.30745315551758,0.9073634204275535,0.9738717339667459,0.9833729216152018,0.998812351543943,1.0,0.9073634204275535,0.9073634204275535
mixed_total_sum_1e-10,mixed,total_sum,1e-10,239.95354533195496,0.9026128266033254,0.9750593824228029,0.9845605700712589,0.998812351543943,1.0,0.9026128266033254,0.9026128266033254
mixed_total_sum_1e-09,mixed,total_sum,1e-09,222.94986009597778,0.8966745843230404,0.9738717339667459,0.9845605700712589,0.998812351543943,1.0,0.8966745843230404,0.8966745843230404
mixed_total_sum_1e-08,mixed,total_sum,1e-08,224.98905992507935,0.9026128266033254,0.9738717339667459,0.9857482185273159,0.998812351543943,1.0,0.9026128266033254,0.9026128266033254
mixed_total_sum_1e-07,mixed,total_sum,1e-07,227.5185399055481,0.8883610451306413,0.9738717339667459,0.9869358669833729,0.998812351543943,1.0,0.8883610451306413,0.8883610451306413
mixed_total_sum_1e-06,mixed,total_sum,1e-06,245.95532894134521,0.8990498812351544,0.9714964370546318,0.9833729216152018,0.998812351543943,1.0,0.8990498812351544,0.8990498812351544
mixed_total_sum_1e-05,mixed,total_sum,1e-05,261.6245369911194,0.8871733966745843,0.9738717339667459,0.9857482185273159,0.998812351543943,1.0,0.8871733966745843,0.8871733966745843
mixed_total_sum_0.0001,mixed,total_sum,0.0001,304.99512100219727,0.8883610451306413,0.9714964370546318,0.9845605700712589,0.997624703087886,1.0,0.8883610451306413,0.8883610451306413
mixed_total_sum_0.001,mixed,total_sum,0.001,346.67959809303284,0.7304038004750594,0.8752969121140143,0.9679334916864608,0.9833729216152018,1.0,0.7304038004750594,0.7304038004750594
mixed_total_sum_0.01,mixed,total_sum,0.01,406.32476472854614,0.5130641330166271,0.7114014251781473,0.8634204275534442,0.9619952494061758,1.0,0.5130641330166271,0.5130641330166271
mixed_total_sum_0.1,mixed,total_sum,0.1,393.72543120384216,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
mixed_total_sum_1,mixed,total_sum,1.0,394.4626109600067,0.334916864608076,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.334916864608076,0.334916864608076
mixed_total_sum_10,mixed,total_sum,10.0,395.7493290901184,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
mixed_total_sum_100,mixed,total_sum,100.0,390.75628876686096,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
mixed_total_sum_1000,mixed,total_sum,1000.0,393.625284910202,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
random_forest_binary_0,random_forest,binary,0.0,12.434393167495728,0.8788598574821853,0.9679334916864608,0.9833729216152018,1.0,1.0,0.8788598574821853,0.8788598574821853
random_forest_binary_1e-10,random_forest,binary,1e-10,46.600128173828125,0.8776722090261283,0.9679334916864608,0.982185273159145,1.0,1.0,0.8776722090261283,0.8776722090261283
random_forest_binary_1e-09,random_forest,binary,1e-09,46.302226305007935,0.8752969121140143,0.9703087885985748,0.9845605700712589,0.998812351543943,1.0,0.8752969121140143,0.8752969121140143
random_forest_binary_1e-08,random_forest,binary,1e-08,45.841912269592285,0.8824228028503563,0.9667458432304038,0.9833729216152018,1.0,1.0,0.8824228028503563,0.8824228028503563
random_forest_binary_1e-07,random_forest,binary,1e-07,52.58881592750549,0.8681710213776722,0.9596199524940617,0.9833729216152018,0.998812351543943,1.0,0.8681710213776722,0.8681710213776722
random_forest_binary_1e-06,random_forest,binary,1e-06,69.895427942276,0.831353919239905,0.9477434679334917,0.9762470308788599,0.997624703087886,1.0,0.831353919239905,0.831353919239905
random_forest_binary_1e-05,random_forest,binary,1e-05,112.77755403518677,0.8135391923990499,0.9358669833729216,0.9762470308788599,0.997624703087886,1.0,0.8135391923990499,0.8135391923990499
random_forest_binary_0.0001,random_forest,binary,0.0001,164.82975721359253,0.8182897862232779,0.9394299287410927,0.9762470308788599,0.996437054631829,1.0,0.8182897862232779,0.8182897862232779
random_forest_binary_0.001,random_forest,binary,0.001,183.2630100250244,0.8182897862232779,0.9418052256532067,0.9738717339667459,0.996437054631829,1.0,0.8182897862232779,0.8182897862232779
random_forest_binary_0.01,random_forest,binary,0.01,184.66473484039307,0.8206650831353919,0.9382422802850356,0.9762470308788599,0.996437054631829,1.0,0.8206650831353919,0.8206650831353919
random_forest_binary_0.1,random_forest,binary,0.1,185.98213577270508,0.8230403800475059,0.9382422802850356,0.9750593824228029,0.995249406175772,1.0,0.8230403800475059,0.8230403800475059
random_forest_binary_1,random_forest,binary,1.0,208.3496057987213,0.5558194774346793,0.7660332541567696,0.9002375296912114,0.9738717339667459,1.0,0.5558194774346793,0.5558194774346793
random_forest_binary_10,random_forest,binary,10.0,250.78191113471985,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
random_forest_binary_100,random_forest,binary,100.0,254.16995668411255,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
random_forest_binary_1000,random_forest,binary,1000.0,252.43218684196472,0.36342042755344417,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.36342042755344417,0.36342042755344417
random_forest_clr_0,random_forest,clr,0.0,138.3913757801056,0.8467933491686461,0.9584323040380047,0.9809976247030879,0.9916864608076009,1.0,0.8467933491686461,0.8467933491686461
random_forest_clr_1e-10,random_forest,clr,1e-10,138.28596901893616,0.8491686460807601,0.9560570071258907,0.982185273159145,0.995249406175772,1.0,0.8491686460807601,0.8491686460807601
random_forest_clr_1e-09,random_forest,clr,1e-09,138.3173189163208,0.8432304038004751,0.9584323040380047,0.9798099762470309,0.994061757719715,1.0,0.8432304038004751,0.8432304038004751
random_forest_clr_1e-08,random_forest,clr,1e-08,139.01581192016602,0.8432304038004751,0.9524940617577197,0.9809976247030879,0.996437054631829,1.0,0.8432304038004751,0.8432304038004751
random_forest_clr_1e-07,random_forest,clr,1e-07,147.29583477973938,0.8479809976247031,0.9572446555819477,0.9798099762470309,0.995249406175772,1.0,0.8479809976247031,0.8479809976247031
random_forest_clr_1e-06,random_forest,clr,1e-06,161.77137994766235,0.8479809976247031,0.9536817102137767,0.9809976247030879,0.994061757719715,1.0,0.8479809976247031,0.8479809976247031
random_forest_clr_1e-05,random_forest,clr,1e-05,164.90053296089172,0.8456057007125891,0.9524940617577197,0.9809976247030879,0.9928741092636579,1.0,0.8456057007125891,0.8456057007125891
random_forest_clr_0.0001,random_forest,clr,0.0001,164.7358157634735,0.8479809976247031,0.9560570071258907,0.9798099762470309,0.9928741092636579,1.0,0.8479809976247031,0.8479809976247031
random_forest_clr_0.001,random_forest,clr,0.001,3369.096400976181,0.8456057007125891,0.9560570071258907,0.9798099762470309,0.9928741092636579,1.0,0.8456057007125891,0.8456057007125891
random_forest_clr_0.01,random_forest,clr,0.01,171.13861989974976,0.8444180522565321,0.9536817102137767,0.9809976247030879,0.996437054631829,1.0,0.8444180522565321,0.8444180522565321
random_forest_clr_0.1,random_forest,clr,0.1,178.32317900657654,0.83729216152019,0.9501187648456056,0.9798099762470309,0.994061757719715,1.0,0.83729216152019,0.83729216152019
random_forest_clr_1,random_forest,clr,1.0,183.43351316452026,0.8206650831353919,0.9453681710213777,0.9762470308788599,0.995249406175772,1.0,0.8206650831353919,0.8206650831353919
random_forest_clr_10,random_forest,clr,10.0,205.98365211486816,0.5427553444180523,0.7636579572446556,0.8693586698337292,0.9750593824228029,1.0,0.5427553444180523,0.5427553444180523
random_forest_clr_100,random_forest,clr,100.0,249.90734577178955,0.44061757719714967,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.44061757719714967,0.44061757719714967
random_forest_clr_1000,random_forest,clr,1000.0,250.45442414283752,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
random_forest_multiplicative_replacement_0,random_forest,multiplicative_replacement,0.0,48.579177141189575,0.8539192399049881,0.9584323040380047,0.9809976247030879,0.995249406175772,1.0,0.8539192399049881,0.8539192399049881
random_forest_multiplicative_replacement_1e-10,random_forest,multiplicative_replacement,1e-10,84.17175388336182,0.8479809976247031,0.9596199524940617,0.9809976247030879,0.9928741092636579,1.0,0.8479809976247031,0.8479809976247031
random_forest_multiplicative_replacement_1e-09,random_forest,multiplicative_replacement,1e-09,84.56837701797485,0.8551068883610451,0.9608076009501187,0.982185273159145,0.9928741092636579,1.0,0.8551068883610451,0.8551068883610451
random_forest_multiplicative_replacement_1e-08,random_forest,multiplicative_replacement,1e-08,84.95908093452454,0.8539192399049881,0.9572446555819477,0.982185273159145,0.994061757719715,1.0,0.8539192399049881,0.8539192399049881
random_forest_multiplicative_replacement_1e-07,random_forest,multiplicative_replacement,1e-07,89.53885984420776,0.8491686460807601,0.9560570071258907,0.9798099762470309,0.994061757719715,1.0,0.8491686460807601,0.8491686460807601
random_forest_multiplicative_replacement_1e-06,random_forest,multiplicative_replacement,1e-06,101.17289590835571,0.827790973871734,0.9453681710213777,0.9774346793349169,0.995249406175772,1.0,0.827790973871734,0.827790973871734
random_forest_multiplicative_replacement_1e-05,random_forest,multiplicative_replacement,1e-05,130.12975311279297,0.8206650831353919,0.9406175771971497,0.9774346793349169,0.9904988123515439,1.0,0.8206650831353919,0.8206650831353919
random_forest_multiplicative_replacement_0.0001,random_forest,multiplicative_replacement,0.0001,169.07612323760986,0.8218527315914489,0.9382422802850356,0.9750593824228029,0.9928741092636579,1.0,0.8218527315914489,0.8218527315914489
random_forest_multiplicative_replacement_0.001,random_forest,multiplicative_replacement,0.001,217.25391292572021,0.5380047505938242,0.7660332541567696,0.8954869358669834,0.9750593824228029,1.0,0.5380047505938242,0.5380047505938242
random_forest_multiplicative_replacement_0.01,random_forest,multiplicative_replacement,0.01,247.34413814544678,0.3847980997624703,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3847980997624703,0.3847980997624703
random_forest_multiplicative_replacement_0.1,random_forest,multiplicative_replacement,0.1,253.86519598960876,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
random_forest_multiplicative_replacement_1,random_forest,multiplicative_replacement,1.0,250.69633793830872,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
random_forest_multiplicative_replacement_10,random_forest,multiplicative_replacement,10.0,251.8008518218994,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
random_forest_multiplicative_replacement_100,random_forest,multiplicative_replacement,100.0,252.11055326461792,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
random_forest_multiplicative_replacement_1000,random_forest,multiplicative_replacement,1000.0,252.99542999267578,0.31235154394299286,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.31235154394299286,0.31235154394299286
random_forest_raw_0,random_forest,raw,0.0,11.74888300895691,0.8776722090261283,0.9679334916864608,0.9845605700712589,1.0,1.0,0.8776722090261283,0.8776722090261283
random_forest_raw_1e-10,random_forest,raw,1e-10,45.75257706642151,0.8824228028503563,0.9679334916864608,0.9833729216152018,1.0,1.0,0.8824228028503563,0.8824228028503563
random_forest_raw_1e-09,random_forest,raw,1e-09,46.931888818740845,0.8812351543942993,0.9667458432304038,0.9833729216152018,0.998812351543943,1.0,0.8812351543942993,0.8812351543942993
random_forest_raw_1e-08,random_forest,raw,1e-08,47.47356915473938,0.8788598574821853,0.9679334916864608,0.9845605700712589,1.0,1.0,0.8788598574821853,0.8788598574821853
random_forest_raw_1e-07,random_forest,raw,1e-07,54.16924691200256,0.8634204275534442,0.9596199524940617,0.982185273159145,1.0,1.0,0.8634204275534442,0.8634204275534442
random_forest_raw_1e-06,random_forest,raw,1e-06,71.94080686569214,0.8266033254156769,0.9489311163895487,0.9774346793349169,0.996437054631829,1.0,0.8266033254156769,0.8266033254156769
random_forest_raw_1e-05,random_forest,raw,1e-05,115.63450694084167,0.8218527315914489,0.9406175771971497,0.9762470308788599,0.996437054631829,1.0,0.8218527315914489,0.8218527315914489
random_forest_raw_0.0001,random_forest,raw,0.0001,165.59652471542358,0.8206650831353919,0.9418052256532067,0.9762470308788599,0.995249406175772,1.0,0.8206650831353919,0.8206650831353919
random_forest_raw_0.001,random_forest,raw,0.001,180.51904106140137,0.8194774346793349,0.9406175771971497,0.9774346793349169,0.996437054631829,1.0,0.8194774346793349,0.8194774346793349
random_forest_raw_0.01,random_forest,raw,0.01,184.06501722335815,0.8182897862232779,0.9382422802850356,0.9774346793349169,0.997624703087886,1.0,0.8182897862232779,0.8182897862232779
random_forest_raw_0.1,random_forest,raw,0.1,183.22166085243225,0.8242280285035629,0.9394299287410927,0.9762470308788599,0.996437054631829,1.0,0.8242280285035629,0.8242280285035629
random_forest_raw_1,random_forest,raw,1.0,206.21399402618408,0.5130641330166271,0.7636579572446556,0.8966745843230404,0.9738717339667459,1.0,0.5130641330166271,0.5130641330166271
random_forest_raw_10,random_forest,raw,10.0,248.82597017288208,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
random_forest_raw_100,random_forest,raw,100.0,252.77042627334595,0.3669833729216152,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3669833729216152,0.3669833729216152
random_forest_raw_1000,random_forest,raw,1000.0,252.23253178596497,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9631828978622328,1.0,0.3646080760095012,0.3646080760095012
random_forest_standard_scalar_0,random_forest,standard_scalar,0.0,10.28591275215149,0.8788598574821853,0.9703087885985748,0.9845605700712589,1.0,1.0,0.8788598574821853,0.8788598574821853
random_forest_standard_scalar_1e-10,random_forest,standard_scalar,1e-10,11.104494094848633,0.8812351543942993,0.9679334916864608,0.9833729216152018,0.998812351543943,1.0,0.8812351543942993,0.8812351543942993
random_forest_standard_scalar_1e-09,random_forest,standard_scalar,1e-09,12.619347095489502,0.8764845605700713,0.9691211401425178,0.9833729216152018,1.0,1.0,0.8764845605700713,0.8764845605700713
random_forest_standard_scalar_1e-08,random_forest,standard_scalar,1e-08,20.881031036376953,0.8776722090261283,0.9691211401425178,0.9833729216152018,1.0,1.0,0.8776722090261283,0.8776722090261283
random_forest_standard_scalar_1e-07,random_forest,standard_scalar,1e-07,38.690284967422485,0.8622327790973872,0.9596199524940617,0.982185273159145,0.997624703087886,1.0,0.8622327790973872,0.8622327790973872
random_forest_standard_scalar_1e-06,random_forest,standard_scalar,1e-06,65.41989707946777,0.827790973871734,0.9465558194774347,0.9762470308788599,0.997624703087886,1.0,0.827790973871734,0.827790973871734
random_forest_standard_scalar_1e-05,random_forest,standard_scalar,1e-05,113.85400819778442,0.8242280285035629,0.9418052256532067,0.9762470308788599,0.994061757719715,1.0,0.8242280285035629,0.8242280285035629
random_forest_standard_scalar_0.0001,random_forest,standard_scalar,0.0001,167.49298095703125,0.8206650831353919,0.9394299287410927,0.9738717339667459,0.996437054631829,1.0,0.8206650831353919,0.8206650831353919
random_forest_standard_scalar_0.001,random_forest,standard_scalar,0.001,181.60187125205994,0.8194774346793349,0.9406175771971497,0.9762470308788599,0.995249406175772,1.0,0.8194774346793349,0.8194774346793349
random_forest_standard_scalar_0.01,random_forest,standard_scalar,0.01,183.57246017456055,0.8242280285035629,0.9394299287410927,0.9774346793349169,0.997624703087886,1.0,0.8242280285035629,0.8242280285035629
random_forest_standard_scalar_0.1,random_forest,standard_scalar,0.1,184.4908323287964,0.8206650831353919,0.9370546318289786,0.9762470308788599,0.995249406175772,1.0,0.8206650831353919,0.8206650831353919
random_forest_standard_scalar_1,random_forest,standard_scalar,1.0,213.69340801239014,0.7731591448931117,0.9204275534441805,0.9691211401425178,0.9893111638954869,1.0,0.7731591448931117,0.7731591448931117
random_forest_standard_scalar_10,random_forest,standard_scalar,10.0,244.27288699150085,0.45605700712589076,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.45605700712589076,0.45605700712589076
random_forest_standard_scalar_100,random_forest,standard_scalar,100.0,253.76761293411255,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9619952494061758,1.0,0.3646080760095012,0.3646080760095012
random_forest_standard_scalar_1000,random_forest,standard_scalar,1000.0,252.61808514595032,0.3646080760095012,0.6769596199524941,0.8634204275534442,0.9631828978622328,1.0,0.3646080760095012,0.3646080760095012
random_forest_total_sum_0,random_forest,total_sum,0.0,50.768378019332886,0.8515439429928741,0.9631828978622328,0.9809976247030879,0.9928741092636579,1.0,0.8515439429928741,0.8515439429928741
random_forest_total_sum_1e-10,random_forest,total_sum,1e-10,86.25205683708191,0.8515439429928741,0.9596199524940617,0.9833729216152018,0.994061757719715,1.0,0.8515439429928741,0.8515439429928741
random_forest_total_sum_1e-09,random_forest,total_sum,1e-09,86.35478115081787,0.8539192399049881,0.9572446555819477,0.9809976247030879,0.9928741092636579,1.0,0.8539192399049881,0.8539192399049881
random_forest_total_sum_1e-08,random_forest,total_sum,1e-08,86.18850994110107,0.8551068883610451,0.9608076009501187,0.982185273159145,0.994061757719715,1.0,0.8551068883610451,0.8551068883610451
random_forest_total_sum_1e-07,random_forest,total_sum,1e-07,91.12504386901855,0.8491686460807601,0.9572446555819477,0.9809976247030879,0.994061757719715,1.0,0.8491686460807601,0.8491686460807601
random_forest_total_sum_1e-06,random_forest,total_sum,1e-06,101.97355699539185,0.833729216152019,0.9453681710213777,0.9762470308788599,0.9928741092636579,1.0,0.833729216152019,0.833729216152019
